"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"사랑의 기적","futu****","2017.11.13. 13:15","10","우리가 돈이나 명예와 같은 것들에 허덕일 때 잊고 살았던 단순하지만 소중한 것들에 대해 다시금 일깨워주는 영화. 누군가는 그리고 로버트 드니로, 로빈 윌리엄스의 명연기는 감히 평가할 수가 없을 만큼 상상 이상이다.","5","0"
"사랑의 기적","snlo****","2013.12.04. 14:38","10","불안과 불확실 속에서 허우적대던 내게 소명과 삶의 선물, 정신의 위대함을 일깨워준 영화. 역대최고의 작품이다..!","5","0"
"사랑의 기적","wai0****","2009.10.22. 21:36","10","사람에 대한 기본적인 예의를 가르쳐준 영화","5","0"
"사랑의 기적","mixt****","2006.03.26. 01:38","10","생애 가장 아름다운 영화중 하나","5","0"
"사랑의 기적","dime****","2022.07.11. 17:45","7","해피엔딩이 아니라 슬펐지만 과정은 너무 감동이었다","4","0"
"사랑의 기적","ysma****","2021.03.17. 01:10","10","정말 감동적인 영화! 뜨겁게 감동의 눈물을 흘리고 싶다면","4","0"
"사랑의 기적","stil****","2017.09.15. 09:55","10","올리버 삭스의 책을 보고 찾아보았는데, 기대했던 것보다 훨씬 감동적이었다. 눈물없이 보기 힘든 영화.","4","0"
"사랑의 기적","hanl****","2023.03.29. 23:05","10","평범한 삶의 감사를 일깨워주는 영화 로빈윌리암스가 더욱 그리워지는 영화","3","0"
"사랑의 기적","sd87****","2023.02.06. 00:40","10","우리는 평범한 인생의 감사를 해야한다. 최고의 영화!","3","0"
"사랑의 기적","kira****","2022.03.12. 19:04","10","보고 또봐도 여전히 감동적이고 같은 장면에서 눈물이 나는 영화두 배우의 연기력이 미친 영화인생 띵작입니다.","3","0"
"사랑의 기적","sinc****","2021.05.03. 21:38","9","이 영화를 알게 되어 기쁩니다. 또 다시 봐야겠어요 . 로빈 윌리엄스 그리워요. 편히 계시길..ㅠㅠ","3","0"
"사랑의 기적","chun****","2020.06.25. 16:44","10","감동입니다. 마스카라 다 번졌어요.올리버 색스 박사의 책을 본후감동받고 찾아서 본 영화인데 연기자들의 연기가 훌륭합니다.많은 것을 생각케 하는 영화입니다. 추천합니다.","3","0"
"사랑의 기적","sydc****","2019.03.11. 21:32","9","로버트 드 니로와 로빈 월리암스...굳이 더 말이 필요할까 싶다.","3","0"
"사랑의 기적","popp****","2017.06.18. 02:20","10","잠깐의 기적과 사소한것의 소중함","3","0"
"사랑의 기적","newt****","2016.05.06. 17:02","10","한국어제목 안습 어웨이크닝 이 낫겠다","3","0"
"사랑의 기적","kiki****","2015.09.02. 13:09","10","잘가요 로빈 윌리암스, 올리버 색스","3","0"
"사랑의 기적","lee2****","2015.05.27. 16:10","9","나에겐 , 보는 내내 울수 밖에 없었다.","3","0"
"사랑의 기적","sanj****","2010.05.07. 03:55","10","그냥 감동적인 영화라고 하기엔 너무 안타깝다.. 평범한것조차도 허용되지 않는이들..","3","0"
"사랑의 기적","3772****","2023.07.29. 09:03","10","로보트 드니로의젊었을적 모습로빈 윌리암스 영화배우가문득 그리워지는 날 이예요외화 조아하는데왜 이제야 봤을까요감동 입니다","2","0"
"사랑의 기적","pdan****","2023.02.19. 18:36","10","슬픕니다. 아프지않는 삶이 기적임.","2","0"
"사랑의 기적","twoo****","2022.11.20. 01:28","10","음악이 굉장히 좋아서 그만큼 몰입했어요","2","0"
"사랑의 기적","asev****","2022.03.12. 18:58","10","나는,,,,  엉엉 울었다.","2","0"
"사랑의 기적","weij****","2020.09.03. 17:33","10","마지막 대사가 기억에 남네요, 가장 평범한 것들을","2","0"
"사랑의 기적","hos7****","2019.07.21. 15:16","10","다들 약을 투여받고 깨어났을 때, 그 환희를 아낌없이 드러내는 장면에서 울었습니다.이 영화는 최곱니다.","2","0"
