,word,weight
6655,감독의 배우들의,2
6656,감독의 가족,2
6657,감독의 가슴,2
6658,감독의 사랑은,1
6659,감독의 사랑이,1
6660,감독의 마음이,1
6661,감독의 연기,1
6662,감독의 다시한번,1
6663,감독의 홉킨스,1
6664,감독의 하게,1
6665,감독의 안소니,1
6666,감독의 나도,1
6667,감독의 반전에,1
6668,감독의 생각을,1
6669,감독의 기억의,1
6670,감독의 보면,1
6671,감독의 기억,1
6672,감독의 재미있게,1
6673,감독의 추천합니다,1
6674,감독의 좋아요,1
6675,감독의 잘봤습니다,1
6676,감독의 감동,1
6677,감독의 진짜,1
6678,감독의 크리스토퍼,1
6679,감독의 한번,1
6680,감독의 보면서,1
6681,감독의 최고의,1
6682,감독의 마지막에,1
6683,감독의 진정한,1
6684,감독의 슬퍼요,1
6685,감독의 세상에서,1
6686,감독의 여운이,1
6687,감독의 가족의,1
6688,감독의 영화입니다,1
6689,감독의 기억이,1
6690,감독의 누구에게나,1
6691,감독의 서현진,1
6692,만드는 영화네요,14
6693,만드는 영화가,10
6694,만드는 영화입니다,9
6695,만드는 연기,7
6696,만드는 만드는,7
6697,만드는 내가,7
6698,만드는 좋은,5
6699,만드는 영화다,5
6700,만드는 모든,5
6701,만드는 이야기,4
6702,만드는 스토리,4
6703,만드는 드라마,4
6704,만드는 배우의,4
6705,만드는 영화는,4
6706,만드는 배우들의,4
6707,만드는 아름다운,4
6708,만드는 마지막,4
6709,만드는 안소니,4
6710,만드는 역시,4
6711,만드는 진짜,4
6712,만드는 놀란,4
6713,만드는 가장,4
6714,만드는 여운이,3
6715,만드는 감독의,3
6716,만드는 어려운,3
6717,만드는 감동적인,3
6718,만드는 기억이,3
6719,만드는 잔잔한,3
6720,만드는 작품,3
6721,만드는 놀란의,3
6722,만드는 사랑,3
6723,만드는 좋아요,3
6724,만드는 영화를,3
6725,만드는 다시,2
6726,만드는 생각하게,2
6727,만드는 나도,2
6728,만드는 진정한,2
6729,만드는 눈물,2
6730,만드는 연기가,2
6731,만드는 잘봤습니다,2
6732,만드는 기억의,2
6733,만드는 알츠하이머,2
6734,만드는 가슴,2
6735,만드는 생각이,2
6736,만드는 사랑은,2
6737,만드는 서현진,2
6738,만드는 사랑하는,1
6739,만드는 배우들,1
6740,만드는 다시한번,1
6741,만드는 사랑스럽다,1
6742,만드는 아름답다,1
6743,만드는 사랑을,1
6744,만드는 사랑에,1
6745,만드는 스토리가,1
6746,만드는 가슴이,1
6747,만드는 오랜만에,1
6748,만드는 그럼에도,1
6749,만드는 마지막에,1
6750,만드는 연기는,1
6751,만드는 딸에,1
6752,만드는 보기,1
6753,만드는 세상에서,1
6754,만드는 엄마,1
6755,만드는 슬퍼요,1
6756,만드는 좋았어요,1
6757,만드는 추천합니다,1
6758,만드는 감사합니다,1
6759,만드는 많이,1
6760,만드는 메멘토,1
6761,만드는 크리스토퍼,1
6762,만드는 좋았습니다,1
6763,만드는 기억을,1
6764,만드는 슬픈,1
6765,만드는 감동과,1
6766,만드는 줄리안,1
6767,만드는 무어의,1
6768,만드는 나를,1
6769,만드는 기억,1
6770,만드는 많은,1
6771,만드는 보면,1
6772,만드는 가족영화,1
6773,만드는 감동을,1
6774,만드는 반전에,1
6775,만드는 사랑합니다,1
6776,만드는 사랑의,1
6777,만드는 완전,1
6778,만드는 말이,1
6779,만드는 나는,1
6780,반전도 감동도,9
6781,반전도 좋은,2
6782,반전도 아름다운,2
6783,반전도 재미있게,2
6784,반전도 영화네요,2
6785,반전도 감동이,2
6786,반전도 슬프고,2
6787,반전도 영화입니다,2
6788,반전도 나는,1
6789,반전도 놀란,1
6790,반전도 배우의,1
6791,반전도 잔잔한,1
6792,반전도 말이,1
6793,반전도 좋아요,1
6794,반전도 가장,1
6795,반전도 사랑하는,1
6796,반전도 영화가,1
6797,반전도 사랑에,1
6798,반전도 아름답고,1
6799,반전도 좋았어요,1
6800,반전도 생각보다,1
6801,반전도 보기,1
6802,반전도 최고,1
6803,반전도 스토리,1
6804,반전도 잘봤어요,1
6805,반전도 배우들의,1
6806,반전도 가족의,1
6807,반전도 연기도,1
6808,반전도 다시한번,1
6809,반전도 기억이,1
6810,반전도 감동적인,1
6811,반전도 좋았습니다,1
6812,반전도 생각하게,1
6813,반전도 스토리가,1
6814,반전도 보면,1
6815,반전도 감동,1
6816,반전도 재밌게,1
6817,반전도 진짜,1
6818,반전도 여운이,1
6819,반전도 배우들,1
6820,반전도 펑펑,1
6821,어이가리 그대,24
6822,어이가리 재밌게,4
6823,어이가리 재미있게,3
6824,어이가리 잘봤습니다,2
6825,어이가리 보았습니다,1
6826,어이가리 감동,1
6827,어이가리 배우들의,1
6828,어이가리 슬퍼요,1
6829,어이가리 재밌어요,1
6830,어이가리 잘봤어요,1
6831,어이가리 좋았어요,1
6832,어이가리 어이가리,1
6833,어이가리 볼만한,1
6834,영화에요 진짜,4
6835,영화에요 봐도,2
6836,영화에요 역시,2
6837,영화에요 영화에요,2
6838,영화에요 보면,2
6839,영화에요 좋았어요,2
6840,영화에요 많이,1
6841,영화에요 사랑의,1
6842,영화에요 오랜만에,1
6843,영화에요 좋은,1
6844,영화에요 보세요,1
6845,영화에요 많은,1
6846,영화에요 슬퍼요,1
6847,영화에요 연기도,1
6848,영화에요 잔잔하게,1
6849,영화에요 추천합니다,1
6850,영화에요 가족과,1
6851,영화에요 할아버지,1
6852,영화에요 재밌게,1
6853,영화에요 엄마랑,1
6854,영화에요 마지막에,1
6855,영화에요 재미있어요,1
6856,영화에요 재미있게,1
6857,영화에요 나도,1
6858,영화에요 부모님,1
6859,영화에요 감동,1
6860,영화에요 사랑이,1
6861,영화에요 가족,1
6862,영화에요 서현진,1
6863,영화에요 감동이,1
6864,홉킨스 연기,24
6865,홉킨스 연기는,21
6866,홉킨스 연기가,13
6867,홉킨스 안소니,6
6868,홉킨스 배우의,4
6869,홉킨스 진짜,3
6870,홉킨스 내가,2
6871,홉킨스 할아버지,2
6872,홉킨스 최고,2
6873,홉킨스 스토리가,2
6874,홉킨스 파더,2
6875,홉킨스 기억이,1
6876,홉킨스 드라마,1
6877,홉킨스 한번,1
6878,홉킨스 작품,1
6879,홉킨스 영화는,1
6880,홉킨스 좋은,1
6881,홉킨스 가슴이,1
6882,홉킨스 영화를,1
6883,홉킨스 세상에서,1
6884,홉킨스 생각이,1
6885,홉킨스 극장에서,1
6886,홉킨스 보면서,1
6887,홉킨스 모든,1
6888,홉킨스 마지막에,1
6889,홉킨스 다시,1
6890,홉킨스 줄리안,1
6891,홉킨스 연기력이,1
6892,홉킨스 연기도,1
6893,홉킨스 역시,1
6894,홉킨스 이야기,1
6895,홉킨스 스토리,1
6896,홉킨스 기억을,1
6897,홉킨스 진정한,1
6898,홉킨스 많은,1
6899,홉킨스 슬프다,1
6900,홉킨스 인생,1
6901,홉킨스 감동,1
6902,홉킨스 가슴,1
6903,가족이 보면,11
6904,가족이 다시,6
6905,가족이 내가,5
6906,가족이 많이,4
6907,가족이 모든,4
6908,가족이 가족이,4
6909,가족이 생각나는,4
6910,가족이 기억을,4
6911,가족이 많은,3
6912,가족이 가족의,3
6913,가족이 가장,3
6914,가족이 슬픈,3
6915,가족이 가슴이,2
6916,가족이 연기가,2
6917,가족이 사랑하는,2
6918,가족이 영화가,2
6919,가족이 엄마,2
6920,가족이 영화는,2
6921,가족이 나는,2
6922,가족이 사랑을,2
6923,가족이 잔잔한,2
6924,가족이 좋은,2
6925,가족이 생각이,2
6926,가족이 현실적인,2
6927,가족이 잘봤습니다,1
6928,가족이 나를,1
6929,가족이 울었다,1
6930,가족이 나도,1
6931,가족이 말이,1
6932,가족이 가슴,1
6933,가족이 홉킨스의,1
6934,가족이 어려운,1
6935,가족이 사랑,1
6936,가족이 이야기,1
6937,가족이 영화를,1
6938,가족이 딸에,1
6939,가족이 생각하게,1
6940,가족이 영화네요,1
6941,가족이 작품,1
6942,가족이 줄리안,1
6943,가족이 슬프고,1
6944,가족이 좋았습니다,1
6945,가족이 최고,1
6946,가족이 담담하게,1
6947,가족이 생각보다,1
6948,가족이 진짜,1
6949,가족이 배우들의,1
6950,가족이 오랜만에,1
6951,가족이 봐도,1
6952,가족이 세상에서,1
6953,가족이 배우들,1
6954,가족이 부모님,1
6955,가족이 영화다,1
6956,가족이 사랑이,1
6957,가족이 역시,1
6958,가족이 소중함을,1
6959,가족이 추천합니다,1
6960,가족이 보기,1
6961,가족이 가족,1
6962,가족이 영화입니다,1
6963,가족이 감동적이고,1
6964,가족이 서현진,1
6965,가족이 카시오페아,1
6966,그대 어이가리,90
6967,그대 나를,3
6968,그대 그대,2
6969,그대 좋았어요,1
6970,그대 마음이,1
6971,그대 눈물,1
6972,인생 최고의,50
6973,인생 드라마,24
6974,인생 로맨스,13
6975,인생 연기,9
6976,인생 사랑을,5
6977,인생 영화가,5
6978,인생 마지막,5
6979,인생 영화입니다,5
6980,인생 이야기,5
6981,인생 최고,4
6982,인생 보면,4
6983,인생 영화는,4
6984,인생 진짜,4
6985,인생 다시,4
6986,인생 슬프고,3
6987,인생 가장,3
6988,인생 나는,3
6989,인생 사랑,3
6990,인생 사랑하는,3
6991,인생 영화를,3
6992,인생 눈이,3
6993,인생 모든,2
6994,인생 나도,2
6995,인생 봐도,2
6996,인생 다시봐도,2
6997,인생 보면서,2
6998,인생 작품,2
6999,인생 인생,2
7000,인생 가족의,2
7001,인생 마지막에,1
7002,인생 할아버지,1
7003,인생 꿈에,1
7004,인생 여운이,1
7005,인생 맥아담스의,1
7006,인생 가슴,1
7007,인생 사랑이,1
7008,인생 사랑은,1
7009,인생 펑펑,1
7010,인생 레이첼,1
7011,인생 극장에서,1
7012,인생 영화에요,1
7013,인생 좋아요,1
7014,인생 오늘을,1
7015,인생 많은,1
7016,인생 눈물,1
7017,인생 기억,1
7018,인생 슬픈,1
7019,인생 안소니,1
7020,인생 슬프네요,1
7021,인생 부모님,1
7022,인생 명작,1
7023,인생 재밌게,1
7024,인생 스토리,1
7025,인생 아름답고,1
7026,인생 아름다운,1
7027,인생 감동이,1
7028,인생 한번,1
7029,인생 가족,1
7030,인생 진정한,1
7031,보기 좋은,63
7032,보기 좋았어요,16
7033,보기 좋아요,11
7034,보기 가장,5
7035,보기 연기가,5
7036,보기 내가,4
7037,보기 보면,4
7038,보기 영화는,4
7039,보기 영화가,4
7040,보기 영화를,3
7041,보기 어려운,3
7042,보기 작품,3
7043,보기 가족,3
7044,보기 생각하게,2
7045,보기 드라마,2
7046,보기 눈물,2
7047,보기 펑펑,2
7048,보기 많이,2
7049,보기 나도,2
7050,보기 마지막에,2
7051,보기 봐도,2
7052,보기 아름답고,2
7053,보기 반전이,2
7054,보기 나는,2
7055,보기 진짜,2
7056,보기 역시,2
7057,보기 아름다운,2
7058,보기 좋았습니다,2
7059,보기 마음이,2
7060,보기 로맨스,1
7061,보기 연기,1
7062,보기 스토리,1
7063,보기 부모님과,1
7064,보기 진정한,1
7065,보기 배우들,1
7066,보기 완전,1
7067,보기 연기는,1
7068,보기 할아버지,1
7069,보기 기억의,1
7070,보기 그럼에도,1
7071,보기 가족이,1
7072,보기 많은,1
7073,보기 모든,1
7074,보기 배우들의,1
7075,보기 놀란의,1
7076,보기 줄리안,1
7077,보기 생각이,1
7078,보기 가족의,1
7079,보기 잔잔한,1
7080,보기 사랑,1
7081,보기 볼만한,1
7082,보기 마지막,1
7083,보기 반전도,1
7084,보기 감독의,1
7085,보기 영화입니다,1
7086,극장에서 다시,25
7087,극장에서 영화를,6
7088,극장에서 펑펑,4
7089,극장에서 좋았어요,4
7090,극장에서 좋았습니다,4
7091,극장에서 좋아요,3
7092,극장에서 극장에서,3
7093,극장에서 보세요,3
7094,극장에서 역시,2
7095,극장에서 기억이,2
7096,극장에서 가장,2
7097,극장에서 크리스토퍼,2
7098,극장에서 놀란의,2
7099,극장에서 재밌어요,2
7100,극장에서 집중해서,2
7101,극장에서 내가,2
7102,극장에서 기억,1
7103,극장에서 다시봐도,1
7104,극장에서 스토리,1
7105,극장에서 다시한번,1
7106,극장에서 남는,1
7107,극장에서 생각이,1
7108,극장에서 레이첼,1
7109,극장에서 오랜만에,1
7110,극장에서 안소니,1
7111,극장에서 사랑하는,1
7112,극장에서 하게,1
7113,극장에서 많이,1
7114,극장에서 영화가,1
7115,극장에서 보면,1
7116,극장에서 놀란,1
7117,극장에서 인생영화,1
7118,극장에서 가족,1
7119,극장에서 한번,1
7120,극장에서 울었다,1
7121,극장에서 눈물,1
7122,극장에서 영화는,1
7123,극장에서 감독의,1
7124,극장에서 나는,1
7125,부모님이 생각나는,15
7126,부모님이 많이,5
7127,부모님이 내가,4
7128,부모님이 생각이,3
7129,부모님이 좋은,3
7130,부모님이 재밌게,3
7131,부모님이 다시,2
7132,부모님이 영화네요,2
7133,부모님이 가슴이,2
7134,부모님이 사랑을,1
7135,부모님이 엄마,1
7136,부모님이 생각을,1
7137,부모님이 영화가,1
7138,부모님이 안소니,1
7139,부모님이 영화입니다,1
7140,부모님이 잔잔하지만,1
7141,부모님이 연기가,1
7142,부모님이 배우들의,1
7143,부모님이 나는,1
7144,부모님이 펑펑,1
7145,부모님이 모든,1
7146,부모님이 슬프고,1
7147,부모님이 나를,1
7148,부모님이 줄리안,1
7149,부모님이 한번,1
7150,부모님이 보기,1
7151,부모님이 부모님이,1
7152,부모님이 좋아요,1
7153,부모님이 만드는,1
7154,부모님이 가족의,1
7155,부모님이 보면,1
7156,부모님이 로맨스,1
7157,부모님이 연기는,1
7158,보면서 많이,33
7159,보면서 생각이,16
7160,보면서 펑펑,13
7161,보면서 내가,12
7162,보면서 마음이,10
7163,보면서 눈물,10
7164,보면서 다시,9
7165,보면서 진짜,8
7166,보면서 많은,8
7167,보면서 기억이,8
7168,보면서 생각을,7
7169,보면서 나도,7
7170,보면서 영화를,7
7171,보면서 가슴이,7
7172,보면서 울었다,6
7173,보면서 부모님,6
7174,보면서 역시,6
7175,보면서 사랑,6
7176,보면서 나를,5
7177,보면서 영화가,5
7178,보면서 엄마,5
7179,보면서 보면,4
7180,보면서 영화는,4
7181,보면서 모든,4
7182,보면서 연기도,4
7183,보면서 기억을,4
7184,보면서 슬픈,3
7185,보면서 눈이,3
7186,보면서 할아버지,3
7187,보면서 드라마,3
7188,보면서 가장,3
7189,보면서 보면서,3
7190,보면서 기억,2
7191,보면서 좋은,2
7192,보면서 보기,2
7193,보면서 사랑은,2
7194,보면서 나는,2
7195,보면서 봐도,2
7196,보면서 슬프다,2
7197,보면서 사랑하는,2
7198,보면서 아름다운,2
7199,보면서 기억의,2
7200,보면서 생각하게,2
7201,보면서 배우들의,2
7202,보면서 가족의,2
7203,보면서 사랑을,2
7204,보면서 부모님이,2
7205,보면서 마지막에,2
7206,보면서 추천합니다,2
7207,보면서 간만에,1
7208,보면서 만드는,1
7209,보면서 배우의,1
7210,보면서 사랑이,1
7211,보면서 생각나는,1
7212,보면서 인생,1
7213,보면서 좋았어요,1
7214,보면서 이야기,1
7215,보면서 엄마랑,1
7216,보면서 오늘을,1
7217,보면서 기억은,1
7218,보면서 안소니,1
7219,보면서 마지막,1
7220,보면서 딸에,1
7221,보면서 슬프고,1
7222,보면서 보세요,1
7223,보면서 과거와,1
7224,보면서 다시한번,1
7225,보면서 놀란의,1
7226,보면서 재밌게,1
7227,보면서 진정한,1
7228,보면서 한번,1
7229,보면서 잔잔하지만,1
7230,보면서 노트북,1
7231,보면서 줄리안,1
7232,보면서 집중해서,1
7233,보면서 소중함을,1
7234,보면서 여운이,1
7235,보면서 하게,1
7236,보면서 알츠하이머,1
7237,보면서 영화네요,1
7238,보면서 반전이,1
7239,보면서 감동적인,1
7240,보면서 감동,1
7241,보면서 연기가,1
7242,보면서 사랑에,1
7243,보면서 배우들,1
7244,보면서 가족,1
7245,보면서 작품,1
7246,보면서 극장에서,1
7247,보면서 보는내내,1
7248,보면서 말이,1
7249,보면서 최고의,1
7250,보면서 가족이,1
7251,그럭저럭 그럭저럭,7
7252,그럭저럭 재미있게,3
7253,그럭저럭 생각이,1
7254,그럭저럭 로맨스,1
7255,그럭저럭 기억을,1
7256,그럭저럭 생각하게,1
7257,그럭저럭 재밌게,1
7258,그럭저럭 볼만한,1
7259,그럭저럭 감동,1
7260,그럭저럭 배우들,1
7261,그럭저럭 진짜,1
7262,그럭저럭 영화는,1
7263,그럭저럭 잘봤습니다,1
7264,그럭저럭 반전이,1
7265,그럭저럭 좋았어요,1
7266,그럭저럭 슬프네요,1
7267,그럭저럭 사랑,1
7268,그럭저럭 연기가,1
7269,누구에게나 이야기,13
7270,누구에게나 많은,4
7271,누구에게나 눈이,4
7272,누구에게나 슬픈,3
7273,누구에게나 줄리안,3
7274,누구에게나 가족의,3
7275,누구에게나 현실적인,2
7276,누구에게나 마지막,2
7277,누구에게나 기억이,2
7278,누구에게나 가슴,2
7279,누구에게나 보면,2
7280,누구에게나 생각을,2
7281,누구에게나 나도,2
7282,누구에게나 모든,2
7283,누구에게나 가슴이,2
7284,누구에게나 마음이,2
7285,누구에게나 영화를,2
7286,누구에게나 부모님,2
7287,누구에게나 내가,2
7288,누구에게나 기억을,2
7289,누구에게나 배우의,1
7290,누구에게나 다시,1
7291,누구에게나 알츠하이머,1
7292,누구에게나 반전이,1
7293,누구에게나 나는,1
7294,누구에게나 드라마,1
7295,누구에게나 울었다,1
7296,누구에게나 좋은,1
7297,누구에게나 오늘을,1
7298,누구에게나 파더,1
7299,누구에게나 가족,1
7300,누구에게나 슬프지만,1
7301,누구에게나 슬프다,1
7302,누구에게나 한번,1
7303,누구에게나 어려운,1
7304,누구에게나 미래,1
7305,누구에게나 연기는,1
7306,누구에게나 담담하게,1
7307,누구에게나 가장,1
7308,누구에게나 간만에,1
7309,누구에게나 스토리,1
