"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/droQ00DKaGQyN","무비mania","7년 전",2017,"<재미와 달달함 웃음 모두를 잡은 로코영화> 요즘 이런 영화들보다 거대자본으로 때려부수고 스케일만 큰 영화들이 나와서 아쉽다. 귀요미 드류 베리모어의 백치미 너무 사랑스럽고 기억상실증임에도 변함없이 그녀를 아끼고 사랑해주는 아담샌들러 및 가족들의 헌신과 사랑이 와닿는다. 뻔하지 않은 결말도 너무 좋았고 러닝타임도 적절했음... 정말 간만에 재밋게 본 영화","4.5","15"
"https://pedia.watcha.com/ko-KR/comments/6PzQ40BgzdQqV","FemaleHorse Festival","8년 전",2016,"부럽다","3.5","15"
"https://pedia.watcha.com/ko-KR/comments/6aLMPLbPnYMOw","종하","7년 전",2017,"비애에서 환희로 변하는 순간. 첫키스는 언제나 최고야","4.5","14"
"https://pedia.watcha.com/ko-KR/comments/zD82XAxNeBM53","달그림자","8년 전",2016,"진정으로 사랑한다면 좌절하거나 포기하지 않는 법. 너무나 달달한 이야기에 오히려 단조로움.","3.0","14"
"https://pedia.watcha.com/ko-KR/comments/6GWQ10wqdzMJ5","유지철","8년 전",2016,"시도 때도 없이 웃기려는 시도는 과하지만  '그의 노력' 은 높이 살만하다.","3.0","14"
"https://pedia.watcha.com/ko-KR/comments/zD82XwL9XE53j","ZY","9년 전",2015,"판타지!!! 로코란게 원래 판타지야...","5.0","14"
"https://pedia.watcha.com/ko-KR/comments/7JVEoz1ynQ9yo","영화.다큐.OTT.책.많이보고읽자","9년 전",2015,"그냥 그저그런 멜로영화 단지 거기에 약간의 메멘토적인 영향을 줘서 그럴싸하게 포장했다 ㅋ","3.0","14"
"https://pedia.watcha.com/ko-KR/comments/mkPMnBz3gMwqz","Deborah","9년 전",2015,"어렸을때 본 영화의 애틋함은 영원한것 같다. +수없이 여러번 볼수 있다면 좋은 영화란 생각.","5.0","14"
"https://pedia.watcha.com/ko-KR/comments/P7kEWGKjNEJ9r","양동찬","10년 전",2014,"사랑영화중에서 가장사랑스러운영화","5.0","14"
"https://pedia.watcha.com/ko-KR/comments/BVoM9KLGjEP0j","곽승현","10년 전",2014,"재관람. 차를 사이에 두고 춤추던 사랑스러운 얼간이들. 루시를 매일 새롭게 사랑에 빠지게 하듯, 볼때마다 사랑할 수 밖에 없는 영화.","4.5","14"
"https://pedia.watcha.com/ko-KR/comments/GO6MZ1Xd02Nxa","MadMovie","10년 전",2014,"매일매일이 그녀에겐 낯설지만 감동적인 하루. 잊는다는 단점과, '아는것이 힘이다'가 조화를 이루고 극복하여 성공한 환상적인 그들만의 데이트법.","5.0","14"
