word,score
배우들_연기들은,2
배우들_볼만했어요,2
배우들_같습니다,2
배우들_열연이,2
배우들_연기좋아요,2
배우들_반전,2
배우들_아니라,2
배우들_봄,2
배우들_보았습니다,2
배우들_시나리오,2
배우들_좋네요,2
배우들_아쉽지만,2
연기력이_설경구의,102
연기력이_배우들의,95
연기력이_설경구,47
연기력이_배우들,44
연기력이_돋보이는,36
연기력이_좋았어요,32
연기력이_배우의,25
연기력이_김남길의,18
연기력이_좋아서,17
연기력이_돋보인,17
연기력이_역시,15
연기력이_좋았습니다,15
연기력이_영화를,14
연기력이_다들,13
연기력이_좋아요,12
연기력이_다,11
연기력이_배우,11
연기력이_진짜,11
연기력이_미친,10
연기력이_김남길,9
연기력이_좋네요,9
연기력이_뛰어난,8
연기력이_좋았다,7
연기력이_좋은,7
연기력이_다한,7
연기력이_빛을,7
연기력이_돋보였습니다,7
연기력이_돋보였던,7
연기력이_굿,6
연기력이_돋보였다,6
연기력이_설현의,6
연기력이_배우님의,6
연기력이_설경구씨의,6
연기력이_대단하네요,6
연기력이_설경구님의,6
연기력이_매우,6
연기력이_돋보이네요,5
연기력이_배우분들의,5
